"YEARMONTHWEEK","DIST","mobility"
"2020-01-05","Dobong.gu",141865
"2020-02-01","Dobong.gu",127207
"2020-02-02","Dobong.gu",124913
"2020-02-03","Dobong.gu",120230
"2020-02-04","Dobong.gu",116340
"2020-03-01","Dobong.gu",114179
"2020-03-02","Dobong.gu",119405
"2020-03-03","Dobong.gu",123664
"2020-03-04","Dobong.gu",126099
"2020-04-01","Dobong.gu",125335
"2020-04-02","Dobong.gu",126883
"2020-04-03","Dobong.gu",131845
"2020-04-04","Dobong.gu",136067
"2020-04-05","Dobong.gu",145985
"2020-05-01","Dobong.gu",146654
"2020-05-02","Dobong.gu",141805
"2020-05-03","Dobong.gu",144517
"2020-05-04","Dobong.gu",147574
"2020-06-01","Dobong.gu",142652
"2020-06-02","Dobong.gu",140078
"2020-06-03","Dobong.gu",141447
"2020-06-04","Dobong.gu",139792
"2020-07-01","Dobong.gu",143893
"2020-07-02","Dobong.gu",142030
"2020-07-03","Dobong.gu",143389
"2020-07-04","Dobong.gu",144299
"2020-07-05","Dobong.gu",137653
"2020-08-01","Dobong.gu",132237
"2020-08-02","Dobong.gu",137207
"2020-08-03","Dobong.gu",128730
"2020-08-04","Dobong.gu",122602
"2020-09-01","Dobong.gu",119503
"2020-09-02","Dobong.gu",122947
"2020-09-03","Dobong.gu",137337
"2020-09-04","Dobong.gu",144351
"2020-10-01","Dobong.gu",160889
"2020-10-02","Dobong.gu",139096
"2020-10-03","Dobong.gu",144361
"2020-10-04","Dobong.gu",146023
"2020-10-05","Dobong.gu",146962
"2020-11-01","Dobong.gu",144862
"2020-11-02","Dobong.gu",146026
"2020-11-03","Dobong.gu",139769
"2020-11-04","Dobong.gu",132055
"2020-12-01","Dobong.gu",127171
"2020-12-02","Dobong.gu",119293
"2020-12-03","Dobong.gu",113582
"2020-12-04","Dobong.gu",114768
"2020-12-05","Dobong.gu",114062
"2021-01-01","Dobong.gu",104604
"2021-01-02","Dobong.gu",114459
"2021-01-03","Dobong.gu",120593
"2021-01-04","Dobong.gu",122647
"2021-02-01","Dobong.gu",123923
"2021-02-02","Dobong.gu",140318
"2021-02-03","Dobong.gu",122453
"2021-02-04","Dobong.gu",130763
"2021-03-01","Dobong.gu",129616
"2021-03-02","Dobong.gu",136718
"2021-03-03","Dobong.gu",135297
"2021-03-04","Dobong.gu",134926
"2021-04-01","Dobong.gu",134882
"2021-04-02","Dobong.gu",135737
"2021-04-03","Dobong.gu",132465
"2021-04-04","Dobong.gu",136938
"2021-04-05","Dobong.gu",135098
"2021-05-01","Dobong.gu",143286
"2021-05-02","Dobong.gu",131817
"2021-05-03","Dobong.gu",137704
"2021-05-04","Dobong.gu",135773
"2021-06-01","Dobong.gu",136572
"2021-06-02","Dobong.gu",136401
"2021-06-03","Dobong.gu",137531
"2021-06-04","Dobong.gu",138836
"2021-07-01","Dobong.gu",133941
"2021-07-02","Dobong.gu",131406
"2021-07-03","Dobong.gu",120856
"2021-07-04","Dobong.gu",121287
"2021-07-05","Dobong.gu",119527
"2021-08-01","Dobong.gu",119144
"2021-08-02","Dobong.gu",122530
"2021-08-03","Dobong.gu",121344
"2021-08-04","Dobong.gu",124746
"2021-09-01","Dobong.gu",126976
"2021-09-02","Dobong.gu",130959
"2021-09-03","Dobong.gu",140375
"2021-09-04","Dobong.gu",145307
"2021-09-05","Dobong.gu",130548
"2021-10-01","Dobong.gu",123486
"2021-10-02","Dobong.gu",129305
"2021-10-03","Dobong.gu",132683
"2021-10-04","Dobong.gu",136127
"2021-11-01","Dobong.gu",136959
"2021-11-02","Dobong.gu",132450
"2021-11-03","Dobong.gu",135601
"2021-11-04","Dobong.gu",133836
"2021-12-01","Dobong.gu",130051
"2021-12-02","Dobong.gu",129357
"2021-12-03","Dobong.gu",124586
"2021-12-04","Dobong.gu",124244
"2021-12-05","Dobong.gu",129208
"2022-01-01","Dobong.gu",122232
"2022-01-02","Dobong.gu",120708
"2022-01-03","Dobong.gu",123104
"2022-01-04","Dobong.gu",132562
"2022-02-01","Dobong.gu",136030
"2022-02-02","Dobong.gu",120546
"2022-02-03","Dobong.gu",115241
"2022-02-04","Dobong.gu",116711
"2022-03-01","Dobong.gu",118893
"2022-03-02","Dobong.gu",118009
"2022-03-03","Dobong.gu",114441
"2022-03-04","Dobong.gu",118627
"2022-03-05","Dobong.gu",123636
"2022-04-01","Dobong.gu",128315
"2022-04-02","Dobong.gu",128403
"2022-04-03","Dobong.gu",131927
"2022-04-04","Dobong.gu",134183
"2022-05-01","Dobong.gu",145840
"2022-05-02","Dobong.gu",138119
"2022-05-03","Dobong.gu",138367
"2022-05-04","Dobong.gu",137451
"2022-06-01","Dobong.gu",136482
"2022-06-02","Dobong.gu",134284
"2022-06-03","Dobong.gu",136219
"2022-06-04","Dobong.gu",136045
"2022-06-05","Dobong.gu",132804
"2022-07-01","Dobong.gu",135386
"2022-07-02","Dobong.gu",128988
"2022-07-03","Dobong.gu",131636
"2022-07-04","Dobong.gu",127452
"2022-08-01","Dobong.gu",126939
"2022-08-02","Dobong.gu",122654
"2022-08-03","Dobong.gu",127026
"2022-08-04","Dobong.gu",132916
"2022-09-01","Dobong.gu",131505
"2022-09-02","Dobong.gu",155930
"2022-09-03","Dobong.gu",132941
"2022-09-04","Dobong.gu",138019
"2022-09-05","Dobong.gu",132484
"2022-10-01","Dobong.gu",115990
"2022-10-02","Dobong.gu",126521
"2022-10-03","Dobong.gu",123730
"2022-10-04","Dobong.gu",123522
"2022-11-01","Dobong.gu",128259
"2022-11-02","Dobong.gu",125843
"2022-11-03","Dobong.gu",123739
"2022-11-04","Dobong.gu",124475
"2022-12-01","Dobong.gu",119649
"2022-12-02","Dobong.gu",129717
"2022-12-03","Dobong.gu",125105
"2022-12-04","Dobong.gu",127794
"2022-12-05","Dobong.gu",134437
"2023-01-01","Dobong.gu",124024
"2023-01-02","Dobong.gu",125455
"2023-01-03","Dobong.gu",148401
"2023-01-04","Dobong.gu",123756
"2023-02-01","Dobong.gu",127162
"2023-02-02","Dobong.gu",126924
"2023-02-03","Dobong.gu",124614
"2023-02-04","Dobong.gu",126951
"2023-03-01","Dobong.gu",131956
"2023-03-02","Dobong.gu",134247
"2023-03-03","Dobong.gu",136235
"2023-03-04","Dobong.gu",137577
"2023-03-05","Dobong.gu",138394
"2023-04-01","Dobong.gu",130159
"2023-04-02","Dobong.gu",131968
"2023-04-03","Dobong.gu",134547
"2023-04-04","Dobong.gu",135040
"2023-05-01","Dobong.gu",141567
"2023-05-02","Dobong.gu",140656
"2023-05-03","Dobong.gu",140232
"2023-05-04","Dobong.gu",136733
"2023-06-01","Dobong.gu",139535
"2023-06-02","Dobong.gu",137802
"2023-06-03","Dobong.gu",141024
"2023-06-04","Dobong.gu",138955
"2023-06-05","Dobong.gu",138842
"2023-07-01","Dobong.gu",143682
"2023-07-02","Dobong.gu",138353
"2023-07-03","Dobong.gu",142241
"2023-07-04","Dobong.gu",141204
"2023-08-01","Dobong.gu",135064
"2019-01-01","Dongdaemun.gu",277194
"2019-01-02","Dongdaemun.gu",294839
"2019-01-03","Dongdaemun.gu",295100
"2019-01-04","Dongdaemun.gu",299356
"2019-01-05","Dongdaemun.gu",301490
"2019-02-01","Dongdaemun.gu",252218
"2019-02-02","Dongdaemun.gu",299350
"2019-02-03","Dongdaemun.gu",298751
"2019-02-04","Dongdaemun.gu",288855
"2019-03-01","Dongdaemun.gu",317331
"2019-03-02","Dongdaemun.gu",316936
"2019-03-03","Dongdaemun.gu",310615
"2019-03-04","Dongdaemun.gu",314543
"2019-04-01","Dongdaemun.gu",313740
"2019-04-02","Dongdaemun.gu",306844
"2019-04-03","Dongdaemun.gu",311982
"2019-04-04","Dongdaemun.gu",307657
"2019-05-01","Dongdaemun.gu",314213
"2019-05-02","Dongdaemun.gu",309761
"2019-05-03","Dongdaemun.gu",316930
"2019-05-04","Dongdaemun.gu",323750
"2019-05-05","Dongdaemun.gu",317066
"2019-06-01","Dongdaemun.gu",302312
"2019-06-02","Dongdaemun.gu",306239
"2019-06-03","Dongdaemun.gu",305912
"2019-06-04","Dongdaemun.gu",301702
"2019-07-01","Dongdaemun.gu",294603
"2019-07-02","Dongdaemun.gu",294791
"2019-07-03","Dongdaemun.gu",292637
"2019-07-04","Dongdaemun.gu",284152
"2019-08-01","Dongdaemun.gu",276523
"2019-08-02","Dongdaemun.gu",266450
"2019-08-03","Dongdaemun.gu",240132
"2019-08-04","Dongdaemun.gu",263199
"2019-08-05","Dongdaemun.gu",300027
"2019-09-01","Dongdaemun.gu",305510
"2019-09-02","Dongdaemun.gu",281667
"2019-09-03","Dongdaemun.gu",311704
"2019-09-04","Dongdaemun.gu",291435
"2019-10-01","Dongdaemun.gu",294780
"2019-10-02","Dongdaemun.gu",286315
"2019-10-03","Dongdaemun.gu",308193
"2019-10-04","Dongdaemun.gu",304415
"2019-10-05","Dongdaemun.gu",309769
"2019-11-01","Dongdaemun.gu",311230
"2019-11-02","Dongdaemun.gu",307541
"2019-11-03","Dongdaemun.gu",312253
"2019-11-04","Dongdaemun.gu",314573
"2019-12-01","Dongdaemun.gu",303392
"2019-12-02","Dongdaemun.gu",307821
"2019-12-03","Dongdaemun.gu",306163
"2019-12-04","Dongdaemun.gu",292013
"2020-01-01","Dongdaemun.gu",283104
"2020-01-02","Dongdaemun.gu",291618
"2020-01-03","Dongdaemun.gu",297971
"2020-01-04","Dongdaemun.gu",281205
"2020-01-05","Dongdaemun.gu",254615
"2020-02-01","Dongdaemun.gu",252680
"2020-02-02","Dongdaemun.gu",256416
"2020-02-03","Dongdaemun.gu",245402
"2020-02-04","Dongdaemun.gu",213255
"2020-03-01","Dongdaemun.gu",205779
"2020-03-02","Dongdaemun.gu",212714
"2020-03-03","Dongdaemun.gu",221682
"2020-03-04","Dongdaemun.gu",230237
"2020-04-01","Dongdaemun.gu",228545
"2020-04-02","Dongdaemun.gu",233667
"2020-04-03","Dongdaemun.gu",230932
"2020-04-04","Dongdaemun.gu",248040
"2020-04-05","Dongdaemun.gu",243843
"2020-05-01","Dongdaemun.gu",249444
"2020-05-02","Dongdaemun.gu",254099
"2020-05-03","Dongdaemun.gu",260623
"2020-05-04","Dongdaemun.gu",262707
"2020-06-01","Dongdaemun.gu",256455
"2020-06-02","Dongdaemun.gu",255513
"2020-06-03","Dongdaemun.gu",262024
"2020-06-04","Dongdaemun.gu",264404
"2020-07-01","Dongdaemun.gu",258335
"2020-07-02","Dongdaemun.gu",251423
"2020-07-03","Dongdaemun.gu",254793
"2020-07-04","Dongdaemun.gu",254895
"2020-07-05","Dongdaemun.gu",246481
"2020-08-01","Dongdaemun.gu",237458
"2020-08-02","Dongdaemun.gu",246911
"2020-08-03","Dongdaemun.gu",221999
"2020-08-04","Dongdaemun.gu",213885
"2020-09-01","Dongdaemun.gu",207842
"2020-09-02","Dongdaemun.gu",218439
"2020-09-03","Dongdaemun.gu",244839
"2020-09-04","Dongdaemun.gu",258493
"2020-10-01","Dongdaemun.gu",215066
"2020-10-02","Dongdaemun.gu",242639
"2020-10-03","Dongdaemun.gu",264343
"2020-10-04","Dongdaemun.gu",270646
"2020-10-05","Dongdaemun.gu",270621
"2020-11-01","Dongdaemun.gu",264860
"2020-11-02","Dongdaemun.gu",268064
"2020-11-03","Dongdaemun.gu",252358
"2020-11-04","Dongdaemun.gu",231189
"2020-12-01","Dongdaemun.gu",221514
"2020-12-02","Dongdaemun.gu",215140
"2020-12-03","Dongdaemun.gu",201211
"2020-12-04","Dongdaemun.gu",194881
"2020-12-05","Dongdaemun.gu",186423
"2021-01-01","Dongdaemun.gu",193189
"2021-01-02","Dongdaemun.gu",215113
"2021-01-03","Dongdaemun.gu",226089
"2021-01-04","Dongdaemun.gu",229019
"2021-02-01","Dongdaemun.gu",234050
"2021-02-02","Dongdaemun.gu",209050
"2021-02-03","Dongdaemun.gu",232308
"2021-02-04","Dongdaemun.gu",247714
"2021-03-01","Dongdaemun.gu",241265
"2021-03-02","Dongdaemun.gu",259338
"2021-03-03","Dongdaemun.gu",260614
"2021-03-04","Dongdaemun.gu",260873
"2021-04-01","Dongdaemun.gu",256854
"2021-04-02","Dongdaemun.gu",250404
"2021-04-03","Dongdaemun.gu",243622
"2021-04-04","Dongdaemun.gu",248948
"2021-04-05","Dongdaemun.gu",248042
"2021-05-01","Dongdaemun.gu",244489
"2021-05-02","Dongdaemun.gu",243495
"2021-05-03","Dongdaemun.gu",238179
"2021-05-04","Dongdaemun.gu",244633
"2021-06-01","Dongdaemun.gu",244923
"2021-06-02","Dongdaemun.gu",244289
"2021-06-03","Dongdaemun.gu",248622
"2021-06-04","Dongdaemun.gu",249577
"2021-07-01","Dongdaemun.gu",242864
"2021-07-02","Dongdaemun.gu",237845
"2021-07-03","Dongdaemun.gu",216943
"2021-07-04","Dongdaemun.gu",217337
"2021-07-05","Dongdaemun.gu",216131
"2021-08-01","Dongdaemun.gu",214114
"2021-08-02","Dongdaemun.gu",224797
"2021-08-03","Dongdaemun.gu",222036
"2021-08-04","Dongdaemun.gu",235191
"2021-09-01","Dongdaemun.gu",242540
"2021-09-02","Dongdaemun.gu",249677
"2021-09-03","Dongdaemun.gu",257226
"2021-09-04","Dongdaemun.gu",210688
"2021-09-05","Dongdaemun.gu",244650
"2021-10-01","Dongdaemun.gu",233441
"2021-10-02","Dongdaemun.gu",241517
"2021-10-03","Dongdaemun.gu",250305
"2021-10-04","Dongdaemun.gu",255837
"2021-11-01","Dongdaemun.gu",259740
"2021-11-02","Dongdaemun.gu",255379
"2021-11-03","Dongdaemun.gu",263856
"2021-11-04","Dongdaemun.gu",261239
"2021-12-01","Dongdaemun.gu",249428
"2021-12-02","Dongdaemun.gu",241431
"2021-12-03","Dongdaemun.gu",240329
"2021-12-04","Dongdaemun.gu",239722
"2021-12-05","Dongdaemun.gu",233375
"2022-01-01","Dongdaemun.gu",239664
"2022-01-02","Dongdaemun.gu",239916
"2022-01-03","Dongdaemun.gu",247190
"2022-01-04","Dongdaemun.gu",250167
"2022-02-01","Dongdaemun.gu",203253
"2022-02-02","Dongdaemun.gu",239603
"2022-02-03","Dongdaemun.gu",235192
"2022-02-04","Dongdaemun.gu",241143
"2022-03-01","Dongdaemun.gu",241157
"2022-03-02","Dongdaemun.gu",238745
"2022-03-03","Dongdaemun.gu",246342
"2022-03-04","Dongdaemun.gu",255054
"2022-03-05","Dongdaemun.gu",258699
"2022-04-01","Dongdaemun.gu",259674
"2022-04-02","Dongdaemun.gu",257296
"2022-04-03","Dongdaemun.gu",264544
"2022-04-04","Dongdaemun.gu",271320
"2022-05-01","Dongdaemun.gu",270857
"2022-05-02","Dongdaemun.gu",279568
"2022-05-03","Dongdaemun.gu",281290
"2022-05-04","Dongdaemun.gu",286070
"2022-06-01","Dongdaemun.gu",269523
"2022-06-02","Dongdaemun.gu",265062
"2022-06-03","Dongdaemun.gu",275912
"2022-06-04","Dongdaemun.gu",268684
"2022-06-05","Dongdaemun.gu",257450
"2022-07-01","Dongdaemun.gu",262306
"2022-07-02","Dongdaemun.gu",250618
"2022-07-03","Dongdaemun.gu",257114
"2022-07-04","Dongdaemun.gu",248695
"2022-08-01","Dongdaemun.gu",239738
"2022-08-02","Dongdaemun.gu",239714
"2022-08-03","Dongdaemun.gu",247173
"2022-08-04","Dongdaemun.gu",262416
"2022-09-01","Dongdaemun.gu",282256
"2022-09-02","Dongdaemun.gu",277242
"2022-09-03","Dongdaemun.gu",277740
"2022-09-04","Dongdaemun.gu",302740
"2022-09-05","Dongdaemun.gu",313612
"2022-10-01","Dongdaemun.gu",297130
"2022-10-02","Dongdaemun.gu",296955
"2022-10-03","Dongdaemun.gu",311400
"2022-10-04","Dongdaemun.gu",313951
"2022-11-01","Dongdaemun.gu",309014
"2022-11-02","Dongdaemun.gu",313114
"2022-11-03","Dongdaemun.gu",319363
"2022-11-04","Dongdaemun.gu",314712
"2022-12-01","Dongdaemun.gu",300760
"2022-12-02","Dongdaemun.gu",297360
"2022-12-03","Dongdaemun.gu",266985
"2022-12-04","Dongdaemun.gu",264285
"2022-12-05","Dongdaemun.gu",256710
"2023-01-01","Dongdaemun.gu",249995
"2023-01-02","Dongdaemun.gu",261601
"2023-01-03","Dongdaemun.gu",262383
"2023-01-04","Dongdaemun.gu",216672
"2023-02-01","Dongdaemun.gu",249307
"2023-02-02","Dongdaemun.gu",253078
"2023-02-03","Dongdaemun.gu",258213
"2023-02-04","Dongdaemun.gu",262732
"2023-03-01","Dongdaemun.gu",271935
"2023-03-02","Dongdaemun.gu",283411
"2023-03-03","Dongdaemun.gu",290791
"2023-03-04","Dongdaemun.gu",291719
"2023-03-05","Dongdaemun.gu",292187
"2023-04-01","Dongdaemun.gu",265792
"2023-04-02","Dongdaemun.gu",267606
"2023-04-03","Dongdaemun.gu",268145
"2023-04-04","Dongdaemun.gu",268574
"2023-05-01","Dongdaemun.gu",259123
"2023-05-02","Dongdaemun.gu",279937
"2023-05-03","Dongdaemun.gu",275199
"2023-05-04","Dongdaemun.gu",273712
"2023-06-01","Dongdaemun.gu",267973
"2023-06-02","Dongdaemun.gu",261789
"2023-06-03","Dongdaemun.gu",272204
"2023-06-04","Dongdaemun.gu",267719
"2023-06-05","Dongdaemun.gu",259073
"2023-07-01","Dongdaemun.gu",267470
"2023-07-02","Dongdaemun.gu",256704
"2023-07-03","Dongdaemun.gu",263858
"2023-07-04","Dongdaemun.gu",263743
"2023-08-01","Dongdaemun.gu",256082
"2019-01-01","Dongjak.gu",255968
"2019-01-02","Dongjak.gu",272156
"2019-01-03","Dongjak.gu",268325
"2019-01-04","Dongjak.gu",269463
"2019-01-05","Dongjak.gu",268487
"2019-02-01","Dongjak.gu",239543
"2019-02-02","Dongjak.gu",273444
"2019-02-03","Dongjak.gu",272869
"2019-02-04","Dongjak.gu",261555
"2019-03-01","Dongjak.gu",291054
"2019-03-02","Dongjak.gu",289986
"2019-03-03","Dongjak.gu",289240
"2019-03-04","Dongjak.gu",285817
"2019-04-01","Dongjak.gu",294123
"2019-04-02","Dongjak.gu",291054
"2019-04-03","Dongjak.gu",290989
"2019-04-04","Dongjak.gu",284773
"2019-05-01","Dongjak.gu",287691
"2019-05-02","Dongjak.gu",290463
"2019-05-03","Dongjak.gu",290610
"2019-05-04","Dongjak.gu",293479
"2019-05-05","Dongjak.gu",290146
"2019-06-01","Dongjak.gu",280474
"2019-06-02","Dongjak.gu",271443
"2019-06-03","Dongjak.gu",280972
"2019-06-04","Dongjak.gu",279545
"2019-07-01","Dongjak.gu",273538
"2019-07-02","Dongjak.gu",274616
"2019-07-03","Dongjak.gu",271363
"2019-07-04","Dongjak.gu",264393
"2019-08-01","Dongjak.gu",256430
"2019-08-02","Dongjak.gu",249103
"2019-08-03","Dongjak.gu",224951
"2019-08-04","Dongjak.gu",238982
"2019-08-05","Dongjak.gu",275914
"2019-09-01","Dongjak.gu",281367
"2019-09-02","Dongjak.gu",267151
"2019-09-03","Dongjak.gu",290602
"2019-09-04","Dongjak.gu",278654
"2019-10-01","Dongjak.gu",283210
"2019-10-02","Dongjak.gu",269794
"2019-10-03","Dongjak.gu",290284
"2019-10-04","Dongjak.gu",287125
"2019-10-05","Dongjak.gu",289090
"2019-11-01","Dongjak.gu",289313
"2019-11-02","Dongjak.gu",284907
"2019-11-03","Dongjak.gu",293214
"2019-11-04","Dongjak.gu",292173
"2019-12-01","Dongjak.gu",287104
"2019-12-02","Dongjak.gu",288855
"2019-12-03","Dongjak.gu",289519
"2019-12-04","Dongjak.gu",272884
"2020-01-01","Dongjak.gu",278389
"2020-01-02","Dongjak.gu",295223
"2020-01-03","Dongjak.gu",294242
"2020-01-04","Dongjak.gu",283815
"2020-01-05","Dongjak.gu",256221
"2020-02-01","Dongjak.gu",245750
"2020-02-02","Dongjak.gu",249618
"2020-02-03","Dongjak.gu",237297
"2020-02-04","Dongjak.gu",190406
"2020-03-01","Dongjak.gu",191785
"2020-03-02","Dongjak.gu",196189
"2020-03-03","Dongjak.gu",206083
"2020-03-04","Dongjak.gu",212251
"2020-04-01","Dongjak.gu",211149
"2020-04-02","Dongjak.gu",213178
"2020-04-03","Dongjak.gu",213988
"2020-04-04","Dongjak.gu",230097
"2020-04-05","Dongjak.gu",229411
"2020-05-01","Dongjak.gu",235717
"2020-05-02","Dongjak.gu",242438
"2020-05-03","Dongjak.gu",245878
"2020-05-04","Dongjak.gu",247001
"2020-06-01","Dongjak.gu",241609
"2020-06-02","Dongjak.gu",244273
"2020-06-03","Dongjak.gu",247737
"2020-06-04","Dongjak.gu",243900
"2020-07-01","Dongjak.gu",241061
"2020-07-02","Dongjak.gu",237641
"2020-07-03","Dongjak.gu",246942
"2020-07-04","Dongjak.gu",247293
"2020-07-05","Dongjak.gu",238713
"2020-08-01","Dongjak.gu",233039
"2020-08-02","Dongjak.gu",238306
"2020-08-03","Dongjak.gu",208421
"2020-08-04","Dongjak.gu",200890
"2020-09-01","Dongjak.gu",189879
"2020-09-02","Dongjak.gu",197705
"2020-09-03","Dongjak.gu",228920
"2020-09-04","Dongjak.gu",237422
"2020-10-01","Dongjak.gu",216102
"2020-10-02","Dongjak.gu",231239
"2020-10-03","Dongjak.gu",246834
"2020-10-04","Dongjak.gu",251190
"2020-10-05","Dongjak.gu",251885
"2020-11-01","Dongjak.gu",249849
"2020-11-02","Dongjak.gu",254626
"2020-11-03","Dongjak.gu",238692
"2020-11-04","Dongjak.gu",190868
"2020-12-01","Dongjak.gu",209936
"2020-12-02","Dongjak.gu",197553
"2020-12-03","Dongjak.gu",180334
"2020-12-04","Dongjak.gu",178534
"2020-12-05","Dongjak.gu",171147
"2021-01-01","Dongjak.gu",177008
"2021-01-02","Dongjak.gu",186936
"2021-01-03","Dongjak.gu",202256
"2021-01-04","Dongjak.gu",207108
"2021-02-01","Dongjak.gu",205603
"2021-02-02","Dongjak.gu",195790
"2021-02-03","Dongjak.gu",210213
"2021-02-04","Dongjak.gu",223605
"2021-03-01","Dongjak.gu",218771
"2021-03-02","Dongjak.gu",238073
"2021-03-03","Dongjak.gu",246411
"2021-03-04","Dongjak.gu",247594
"2021-04-01","Dongjak.gu",237208
"2021-04-02","Dongjak.gu",229834
"2021-04-03","Dongjak.gu",223078
"2021-04-04","Dongjak.gu",230274
"2021-04-05","Dongjak.gu",226731
"2021-05-01","Dongjak.gu",223548
"2021-05-02","Dongjak.gu",222514
"2021-05-03","Dongjak.gu",221927
"2021-05-04","Dongjak.gu",227770
"2021-06-01","Dongjak.gu",228919
"2021-06-02","Dongjak.gu",224547
"2021-06-03","Dongjak.gu",226353
"2021-06-04","Dongjak.gu",230603
"2021-07-01","Dongjak.gu",223953
"2021-07-02","Dongjak.gu",218700
"2021-07-03","Dongjak.gu",200110
"2021-07-04","Dongjak.gu",200710
"2021-07-05","Dongjak.gu",199973
"2021-08-01","Dongjak.gu",199021
"2021-08-02","Dongjak.gu",204916
"2021-08-03","Dongjak.gu",201666
"2021-08-04","Dongjak.gu",210629
"2021-09-01","Dongjak.gu",214480
"2021-09-02","Dongjak.gu",220822
"2021-09-03","Dongjak.gu",225956
"2021-09-04","Dongjak.gu",207218
"2021-09-05","Dongjak.gu",221331
"2021-10-01","Dongjak.gu",209512
"2021-10-02","Dongjak.gu",217004
"2021-10-03","Dongjak.gu",224144
"2021-10-04","Dongjak.gu",230533
"2021-11-01","Dongjak.gu",233300
"2021-11-02","Dongjak.gu",230772
"2021-11-03","Dongjak.gu",235794
"2021-11-04","Dongjak.gu",235302
"2021-12-01","Dongjak.gu",229462
"2021-12-02","Dongjak.gu",204364
"2021-12-03","Dongjak.gu",192273
"2021-12-04","Dongjak.gu",189234
"2021-12-05","Dongjak.gu",211132
"2022-01-01","Dongjak.gu",221161
"2022-01-02","Dongjak.gu",222962
"2022-01-03","Dongjak.gu",224417
"2022-01-04","Dongjak.gu",222066
"2022-02-01","Dongjak.gu",190449
"2022-02-02","Dongjak.gu",208663
"2022-02-03","Dongjak.gu",206183
"2022-02-04","Dongjak.gu",207778
"2022-03-01","Dongjak.gu",212187
"2022-03-02","Dongjak.gu",212240
"2022-03-03","Dongjak.gu",213673
"2022-03-04","Dongjak.gu",221774
"2022-03-05","Dongjak.gu",227023
"2022-04-01","Dongjak.gu",234884
"2022-04-02","Dongjak.gu",232569
"2022-04-03","Dongjak.gu",240267
"2022-04-04","Dongjak.gu",247582
"2022-05-01","Dongjak.gu",245112
"2022-05-02","Dongjak.gu",251753
"2022-05-03","Dongjak.gu",249771
"2022-05-04","Dongjak.gu",250385
"2022-06-01","Dongjak.gu",242740
"2022-06-02","Dongjak.gu",238219
"2022-06-03","Dongjak.gu",242678
"2022-06-04","Dongjak.gu",240177
"2022-06-05","Dongjak.gu",230633
"2022-07-01","Dongjak.gu",233823
"2022-07-02","Dongjak.gu",222084
"2022-07-03","Dongjak.gu",232469
"2022-07-04","Dongjak.gu",223036
"2022-08-01","Dongjak.gu",218436
"2022-08-02","Dongjak.gu",213245
"2022-08-03","Dongjak.gu",216570
"2022-08-04","Dongjak.gu",231728
"2022-09-01","Dongjak.gu",242369
"2022-09-02","Dongjak.gu",249646
"2022-09-03","Dongjak.gu",247923
"2022-09-04","Dongjak.gu",266733
"2022-09-05","Dongjak.gu",233215
"2022-10-01","Dongjak.gu",165654
"2022-10-02","Dongjak.gu",215242
"2022-10-03","Dongjak.gu",167283
"2022-10-04","Dongjak.gu",168212
"2022-11-01","Dongjak.gu",238726
"2022-11-02","Dongjak.gu",216078
"2022-11-03","Dongjak.gu",216930
"2022-11-04","Dongjak.gu",194572
"2022-12-01","Dongjak.gu",203933
"2022-12-02","Dongjak.gu",253121
"2022-12-03","Dongjak.gu",248303
"2022-12-04","Dongjak.gu",242082
"2022-12-05","Dongjak.gu",243697
"2023-01-01","Dongjak.gu",239818
"2023-01-02","Dongjak.gu",242831
"2023-01-03","Dongjak.gu",248091
"2023-01-04","Dongjak.gu",213359
"2023-02-01","Dongjak.gu",236954
"2023-02-02","Dongjak.gu",237409
"2023-02-03","Dongjak.gu",241569
"2023-02-04","Dongjak.gu",243908
"2023-03-01","Dongjak.gu",248329
"2023-03-02","Dongjak.gu",264483
"2023-03-03","Dongjak.gu",268048
"2023-03-04","Dongjak.gu",270675
"2023-03-05","Dongjak.gu",272248
