"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"KOR","Asia","South Korea",2022-07-15,18511845,0,17462,24668,0,13.143,357492.2,0,337.218,476.377,0,0.254,1.67,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126327597,44722537,44299017,TRUE,66900,25483,243.8,86.31,85.49,TRUE,492,354,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-16,18511845,0,17462,24668,0,13.143,357492.2,0,337.218,476.377,0,0.254,1.66,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126345272,44722915,44299577,TRUE,17675,26660,243.84,86.31,85.49,TRUE,515,365,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-17,18761757,249912,35701.714,24765,97,13.857,362318.38,4826.185,689.455,478.25,1.873,0.268,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126345538,44722923,44299582,TRUE,266,26676,243.84,86.31,85.49,TRUE,515,365,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-07-18,18761757,0,35701.714,24765,0,13.857,362318.38,0,689.455,478.25,0,0.268,1.76,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126412663,44723372,44300048,TRUE,67125,33536,243.97,86.31,85.5,TRUE,647,378,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-19,18761757,0,35701.714,24765,0,13.857,362318.38,0,689.455,478.25,0,0.268,1.72,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126491440,44723819,44300468,TRUE,78777,41398,244.12,86.31,85.5,TRUE,799,399,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-20,18761757,0,35701.714,24765,0,13.857,362318.38,0,689.455,478.25,0,0.268,1.64,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126578702,44724391,44301025,TRUE,87262,49876,244.29,86.31,85.5,TRUE,963,434,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-21,18761757,0,35701.714,24765,0,13.857,362318.38,0,689.455,478.25,0,0.268,1.56,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126666382,44724993,44301607,TRUE,87680,57955,244.46,86.32,85.5,TRUE,1118,465,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-22,18761757,0,35701.714,24765,0,13.857,362318.38,0,689.455,478.25,0,0.268,1.49,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126844399,44726298,44302911,TRUE,178017,73829,244.8,86.32,85.5,TRUE,1425,537,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-23,18761757,0,35701.714,24765,0,13.857,362318.38,0,689.455,478.25,0,0.268,1.44,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126893098,44726905,44303495,TRUE,48699,78261,244.89,86.32,85.5,TRUE,1510,570,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-24,19211613,449856,64265.143,24907,142,20.286,371005.8,8687.411,1241.059,480.992,2.742,0.392,1.41,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126893961,44726914,44303502,TRUE,863,78346,244.89,86.32,85.5,TRUE,1512,570,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-07-25,19211613,0,64265.143,24907,0,20.286,371005.8,0,1241.059,480.992,0,0.392,1.4,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,126972351,44727503,44304024,TRUE,78390,79955,245.05,86.32,85.5,TRUE,1543,590,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-26,19211613,0,64265.143,24907,0,20.286,371005.8,0,1241.059,480.992,0,0.392,1.36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127047422,44727961,44304519,TRUE,75071,79426,245.19,86.32,85.5,TRUE,1533,592,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-27,19211613,0,64265.143,24907,0,20.286,371005.8,0,1241.059,480.992,0,0.392,1.32,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127117041,44728478,44304913,TRUE,69619,76906,245.32,86.32,85.5,TRUE,1484,584,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-28,19211613,0,64265.143,24907,0,20.286,371005.8,0,1241.059,480.992,0,0.392,1.28,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127178576,44728970,44305386,TRUE,61535,73171,245.44,86.32,85.51,TRUE,1412,568,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-29,19211613,0,64265.143,24907,0,20.286,371005.8,0,1241.059,480.992,0,0.392,1.25,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127287886,44729830,44306343,TRUE,109310,63355,245.65,86.32,85.51,TRUE,1223,505,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-30,19211613,0,64265.143,24907,0,20.286,371005.8,0,1241.059,480.992,0,0.392,1.23,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127317617,44730128,44306716,TRUE,29731,60646,245.71,86.33,85.51,TRUE,1170,460,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-07-31,19776050,564437,80633.857,25084,177,25.286,381905.94,10900.146,1557.164,484.411,3.418,0.488,1.25,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127318099,44730130,44306720,TRUE,482,60591,245.71,86.33,85.51,TRUE,1169,459,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-08-01,19776050,0,80633.857,25084,0,25.286,381905.94,0,1557.164,484.411,0,0.488,1.25,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127423062,44730638,44307155,TRUE,104963,64387,245.92,86.33,85.51,TRUE,1243,448,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-02,19776050,0,80633.857,25084,0,25.286,381905.94,0,1557.164,484.411,0,0.488,1.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127531264,44731086,44307535,TRUE,108202,69120,246.12,86.33,85.51,TRUE,1334,446,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-03,19776050,0,80633.857,25084,0,25.286,381905.94,0,1557.164,484.411,0,0.488,1.26,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127627847,44731597,44307954,TRUE,96583,72972,246.31,86.33,85.51,TRUE,1408,446,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-04,19776050,0,80633.857,25084,0,25.286,381905.94,0,1557.164,484.411,0,0.488,1.29,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127715231,44732187,44308408,TRUE,87384,76665,246.48,86.33,85.51,TRUE,1480,460,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-05,19776050,0,80633.857,25084,0,25.286,381905.94,0,1557.164,484.411,0,0.488,1.29,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127884156,44733235,44309231,TRUE,168925,85181,246.81,86.33,85.51,TRUE,1644,486,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-06,19776050,0,80633.857,25084,0,25.286,381905.94,0,1557.164,484.411,0,0.488,1.28,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127938205,44733637,44309594,TRUE,54049,88655,246.91,86.33,85.51,TRUE,1711,501,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-07,20489128,713078,101868.286,25332,248,35.429,395676.6,13770.633,1967.233,489.2,4.789,0.684,1.26,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,127939312,44733647,44309598,TRUE,1107,88745,246.91,86.33,85.51,TRUE,1713,502,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-08-08,20489128,0,101868.286,25332,0,35.429,395676.6,0,1967.233,489.2,0,0.684,1.27,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128020500,44734230,44310061,TRUE,81188,85348,247.07,86.33,85.51,TRUE,1647,513,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-09,20489128,0,101868.286,25332,0,35.429,395676.6,0,1967.233,489.2,0,0.684,1.23,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128099829,44734768,44310461,TRUE,79329,81224,247.22,86.33,85.52,TRUE,1568,526,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-10,20489128,0,101868.286,25332,0,35.429,395676.6,0,1967.233,489.2,0,0.684,1.19,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128168714,44735238,44310907,TRUE,68885,77267,247.35,86.34,85.52,TRUE,1491,520,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-11,20489128,0,101868.286,25332,0,35.429,395676.6,0,1967.233,489.2,0,0.684,1.18,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128232343,44735679,44311312,TRUE,63629,73873,247.48,86.34,85.52,TRUE,1426,499,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-12,20489128,0,101868.286,25332,0,35.429,395676.6,0,1967.233,489.2,0,0.684,1.16,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128348138,44736607,44312138,TRUE,115795,66283,247.7,86.34,85.52,TRUE,1279,482,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-13,20489128,0,101868.286,25332,0,35.429,395676.6,0,1967.233,489.2,0,0.684,1.13,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128387273,44736974,44312479,TRUE,39135,64153,247.78,86.34,85.52,TRUE,1238,477,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-14,21355958,866830,123832.857,25710,378,54,412416.4,16739.82,2391.403,496.5,7.3,1.043,1.06,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128387950,44736976,44312486,TRUE,677,64091,247.78,86.34,85.52,TRUE,1237,476,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-08-15,21355958,0,123832.857,25710,0,54,412416.4,0,2391.403,496.5,0,1.043,0.99,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128390316,44737035,44312534,TRUE,2366,52831,247.78,86.34,85.52,TRUE,1020,401,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-16,21355958,0,123832.857,25710,0,54,412416.4,0,2391.403,496.5,0,1.043,1.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128444505,44737562,44312884,TRUE,54189,49239,247.89,86.34,85.52,TRUE,950,399,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-17,21355958,0,123832.857,25710,0,54,412416.4,0,2391.403,496.5,0,1.043,1.2,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128502414,44738090,44313269,TRUE,57909,47671,248,86.34,85.52,TRUE,920,407,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-18,21355958,0,123832.857,25710,0,54,412416.4,0,2391.403,496.5,0,1.043,1.15,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128559110,44738592,44313697,TRUE,56696,46681,248.11,86.34,85.52,TRUE,901,416,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-19,21355958,0,123832.857,25710,0,54,412416.4,0,2391.403,496.5,0,1.043,1.1,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128661225,44739737,44314499,TRUE,102115,44727,248.3,86.34,85.52,TRUE,863,447,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-20,21355958,0,123832.857,25710,0,54,412416.4,0,2391.403,496.5,0,1.043,1.05,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128695411,44740262,44314813,TRUE,34186,44020,248.37,86.34,85.52,TRUE,850,470,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-21,22240331,884373,126339,26161,451,64.429,429495,17078.604,2439.801,505.209,8.71,1.244,1.01,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128696087,44740271,44314815,TRUE,676,44020,248.37,86.34,85.52,TRUE,850,471,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-08-22,22240331,0,126339,26161,0,64.429,429495,0,2439.801,505.209,0,1.244,0.97,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128739562,44740705,44315208,TRUE,43475,49892,248.46,86.35,85.52,TRUE,963,524,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-23,22240331,0,126339,26161,0,64.429,429495,0,2439.801,505.209,0,1.244,0.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128781453,44741115,44315503,TRUE,41891,48135,248.54,86.35,85.53,TRUE,929,508,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-24,22240331,0,126339,26161,0,64.429,429495,0,2439.801,505.209,0,1.244,0.84,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128817340,44741489,44315870,TRUE,35887,44989,248.61,86.35,85.53,TRUE,868,486,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-25,22240331,0,126339,26161,0,64.429,429495,0,2439.801,505.209,0,1.244,0.85,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128854050,44741880,44316244,TRUE,36710,42134,248.68,86.35,85.53,TRUE,813,470,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-26,22240331,0,126339,26161,0,64.429,429495,0,2439.801,505.209,0,1.244,0.87,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128917587,44742716,44316970,TRUE,63537,36623,248.8,86.35,85.53,TRUE,707,426,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-27,22240331,0,126339,26161,0,64.429,429495,0,2439.801,505.209,0,1.244,0.87,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128938008,44743123,44317279,TRUE,20421,34657,248.84,86.35,85.53,TRUE,669,409,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-28,22983818,743487,106212.429,26689,528,75.429,443852.88,14357.878,2051.125,515.406,10.196,1.457,0.86,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128938350,44743126,44317281,TRUE,342,34609,248.84,86.35,85.53,TRUE,668,408,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,TRUE,TRUE,TRUE
"KOR","Asia","South Korea",2022-08-29,22983818,0,106212.429,26689,0,75.429,443852.88,0,2051.125,515.406,0,1.457,0.84,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128967451,44743419,44317636,TRUE,29101,32556,248.9,86.35,85.53,TRUE,628,388,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-30,22983818,0,106212.429,26689,0,75.429,443852.88,0,2051.125,515.406,0,1.457,0.79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128995312,44743711,44317905,TRUE,27861,30551,248.95,86.35,85.53,TRUE,590,371,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-08-31,22983818,0,106212.429,26689,0,75.429,443852.88,0,2051.125,515.406,0,1.457,0.74,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,129020102,44744002,44318203,TRUE,24790,28966,249,86.35,85.53,TRUE,559,359,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-09-01,22983818,0,106212.429,26689,0,75.429,443852.88,0,2051.125,515.406,0,1.457,0.82,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,129042227,44744306,44318507,TRUE,22125,26882,249.04,86.35,85.53,TRUE,519,347,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-09-02,22983818,0,106212.429,26689,0,75.429,443852.88,0,2051.125,515.406,0,1.457,0.86,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,129079228,44744915,44319165,TRUE,37001,23092,249.11,86.35,85.53,TRUE,446,314,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2022-09-03,22983818,0,106212.429,26689,0,75.429,443852.88,0,2051.125,515.406,0,1.457,0.87,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,129091619,44745231,44319512,TRUE,12391,21944,249.14,86.35,85.53,TRUE,424,301,0.001,13.89,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
